,text,Status
4989,"@115913 Here's my @115911 experience. Been a customer for years &amp; just bought Pixel 2 phones and tried to add new lines of service based on the offer at https://t.co/Z235nkiJs2, but support is claiming the offer ended. Advertisement says it's good until 12/2. Which is it? https://t.co/gCV3gDtO9k",FALSE
4990,"@117289 Sorry! There isn't a way to roll back, but we're working on making changes. For help navigating: https://t.co/zS2PPOcsyE.",FALSE
4991,"Dear @115940:

Your new update sucks. It’s insanely hard to navigate. Can I downgrade please?

Yours,
American Hulu watchers

#hulu #update",FALSE
4992,@117290 Uh oh! Captions should stay on. On what device is this happening? Any specific show that's affected? We're here to help.,FALSE
4993,"@hulu_support We use it through our Roku, and it happens on every show unfortunately. Also happens even if you just cause or rewind and then continue.",FALSE
4994,"@117290 Hm, they should definitely resume if already enabled. When they disappear, does your Roku's CC settings toggle off too? 1/2",FALSE
4995,"@117290 That's where they need to be on, so check there (Home Screen&gt;Settings&gt;Captions&gt;Mode&gt;On: Always) if/when this happens again. 2/2",FALSE
4996,"@115940 Can you guys maybe like....FIX your stuff? For the longest time now, if you have the captions on, it only lasts for one episode. Wtf",FALSE
4997,"@117291 Hulu is only available in the U.S. right now, but we'll be sure to share the interest in offering our service in Argentina! 🇦🇷",FALSE
4998,"@115940 when will the platform available in latinamerica, more specifically in Argentina?",FALSE
4999,@117292 Got it. We'll be sure to share your feedback as improvements continue to be made based on viewer input like yours!,FALSE
5000,@hulu_support Too much to detail; just go look at Netflix. UI is NO PLACE to “innovate” any longer. Just get on board with 20+ yrs of evolution 😶,FALSE
5001,"@117292 We're sorry to hear this, Tim! Is there anything in particular about the new app that you find frustrating? We're here to help.",FALSE
5002,@hulu_support Did u fire the UI team behind the Roku app re-do yet? I want to rip my eyes out every time I’m forced to use it 😖 #garbage,FALSE
5003,"@117293 Yikes! Try resetting your password here: https://t.co/LkhXOWWq74. If no luck, call us from the number on the same page.",FALSE
5004,@hulu_support Got an email saying my password was changed Bt I did not change it asked to reset it still have not gotten the email to reset,FALSE
5005,@117294 Sorry for the mixup! We'll be sure to share your feedback about the long wait time. Let us know if you have further questions.,FALSE
5006,@hulu_support Ummm well I'm not Ray so not convinced.,FALSE
5007,"@117294 We assure you there are no bots here, Ray. We're also working on changes to address hold times. We appreciate your patience!",FALSE
5008,"@hulu_support Has been this way for months.  Doesn't that tell you how much we hate the ""new experience?""  Can't even get a live person - twitter bot",FALSE
5009,@117294 Sorry for the long wait time! Our team is working to get to each and every one of our users ASAP. We appreciate your patience.,FALSE
5010,"@hulu_support @117295 You do realize chat and talk require hours long waits???? I've been on hold to ""chat"" for 78 minutes",FALSE
5011,"@117295 Apologies for this experience, Ray! When possible, please call us/chat so we can take a closer look: https://t.co/6YdK7bvQN7.",FALSE
5012,"@hulu_support Tried everything..nothing worked ...logged into Fox, which worked  for a while but cost me off in the 8th inning... rip off",FALSE
5013,"@117295 Sorry! We looked into this issue and sent out a fix. If rebooting doesn't help, please reach out here: https://t.co/6YdK7bvQN7.",FALSE
5014,@hulu_support This is absolutely pathetic... big part of my motivation for signing up was the opportunity for World Series. Sorry I bothered,FALSE
5015,"Sincerest apologies for the live playback trouble tonight. While we work to resolve, please use this work-around: https://t.co/IUbKlg2sb2.",FALSE
5016,@117296 I apologize for any issues Tyler. Please DM us your account number or phone number so we can assist you. ^TZ,TRUE
5017,@Ask_Spectrum hey any particular reason on why my WAN address keeps releasing and renewing,FALSE
5018,@117297 I do apologize for the inconvenience and I will be happy to help. Can you DM me your account number? -JP,TRUE
5019,@Ask_Spectrum Outage in 90815? Modem dropped DS connection...,TRUE
5020,"@117298 Hello, I'm sorry your sound isn't working. Please send me a DM and I will be glad to assist you. -STS",TRUE
5021,@Ask_Spectrum Oh look my internet is out as well! I'm paying you $250/month for a blinking fucking light! https://t.co/PNwKOVUD0C,FALSE
5022,"You know what the best part about being a @115955 customer is? Having to find illegal streams of channels I already pay for, because the sound hasn't worked on my cable box for the last two fucking days.",FALSE
5023,@117299 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB,TRUE
5024,Came home and @115955’s OnDemand has completely changed. Where’s all the tv OnDemand???,FALSE
5025,@117300 Sorry our tech never came. I can check the account if you could DM your address or acct# ^PS,TRUE
5026,@Ask_Spectrum Nothing u can do now bc it's 6pm here. Tech sched again 4 tmw 10am. Work depends on internet so v frustrated.,FALSE
5027,@Ask_Spectrum *Was told no techs available after 6.,FALSE
5028,@115955 Cable &amp; internet out all day.Called CS 4 x's.No https://t.co/P6UXH5lwgO didn't come today as told.Frustrated AF.,FALSE
5029,@117301 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB,TRUE
5030,"@Ask_Spectrum I appreciate the response, spoke with someone on the phone to fix it. Apparently my modem was unsure what speed i should have so i got .66",FALSE
5031,"@117301 Ok, I am glad you were able to come to a resolution. If you need further assistance please let us know. -JB",TRUE
5032,@ask_spectrum Soo how can you help me with this bull shit? https://t.co/kx4PsDc39P #Charter #CharterSpectrum #Spectrum #ShitInternet,FALSE
5033,@116718 Thank you!,FALSE
5034,@115714 Sprint always going the distance for you.just like the Jeep.from coast to coast and beyond,FALSE
5035,@117302 Hi there! Can you tell us the reason for the credit? Can you also join us in a DM so we can assist you? -KW,TRUE
5036,@115714  @sprintcare &amp; she hung up the phone on me. I want my money back. Or else the whole world gonna know,FALSE
5037,"@117303 Thank you for reaching out to us. Please send us a Direct Message, so that we can further assist you. -C.H",TRUE
5038,@sprintcare is there an outage in the Minneapolis/St. Paul Minnesota area?,FALSE
5039,@117304 Please let us know if you're currently having service issue with us? We at Sprint would like to know so we can further assist. -JN,TRUE
5040,@115714 had THEE worst service on the planet fam.,FALSE
5041,@117305 Oh…that’s so not cool…let me check it out for you! Shoot us a DM so that we can further assist you. -AH,TRUE
5042,@115714 FIX IT BECAUSE MY WIFI DOING BETTER THAN YALL..... HOW ???!!!! PLEASE TELL ME HOW 😊,FALSE
5043,YO SPRINT WE NEED TO FIGHT OR SOMETHING CUS IM NOT ABOUT TO PAY FOR UNLIMITED DATA AND YOU GIVING ME ASS SERVICE LIKE TF IS THIS 😊 @115714,FALSE
5044,"@117306 Can you please send us a DM, so that be can able to  further look into this issue pertaining your device being unlocked? -TC",TRUE
5045,@sprintcare No. You already got my koney and I had 13 attempts with you. I feel Sprint sucks and only incompetents work there,FALSE
5046,@115714 sells phones that are unusable in other companies. They can unlock them but they don't,FALSE
5047,"@117307 If your driver made you feel uncomfortable, please report the ride to our Critical Response Line at https://t.co/93jojKlTCK.",FALSE
5048,when will my lyft drivers stop flirting w me/ asking me out on dates? i will never know.,FALSE
5049,"@117308 Our apologies as we have no control how they choose to provide their content. You can try searching from the guide using the ""B"" button for your local line up.  ^JRA",TRUE
5050,@115722 why is @699 doing this 🤨 never had this problem before 🤔 https://t.co/C7C5tYh1nf,FALSE
5051,"@116409 Doin' well. We should, check out the promos we have for new customers at https://t.co/Z88A7NWy7B  ^JRA",TRUE
5052,"Hey @115722, how you doin' baby? @115900 is out tonight...wanna hook up? #LiveWire",FALSE
5053,@117309 We can have you work with an agent. Send us a DM so we may verify your info to get started. ^JRA,TRUE
5054,@115722 So there is no reimbursement for customer paying extra to be able to watch it? #verizon #Univision,FALSE
5055,"@117309 Hello Victoria, Currently we have no update at this time.
^NHP",TRUE
5056,@115722  the update with @117310? Already charged for my subscription it’s a bit ridiculous to ay for cable and have to pay more,FALSE
5057,"@117311 When you check your order online, what message are you getting? ^RMD",TRUE
5058,"@VerizonSupport After trying for 4 hours, I was told I would get a call back in the morning because the departments have now all left",FALSE
5059,@117311 Do you happen to have a confirmation email regarding your order? ^JRA,TRUE
5060,@VerizonSupport The order was not completed because there was an issue regarding my address not showing up in the system which multiple people could not fix https://t.co/75F8uCOmbU,FALSE
5061,"@117311 Please click the link below so we can access your information. ^NHP
https://t.co/IdZfP3Z8v7",TRUE
5062,"@117311 I lost you in chat.  Please use the previously provided chat link if you still require assistance.

^DKD",TRUE
5063,"@VerizonSupport It’s not an online order. I tried to make a triple play order via telephone services, got disconnected, and the order can not be found now",FALSE
5064,"@117311 Understood. Were you given an order number?
^JAY",TRUE
5065,@VerizonSupport The order was not completed because there was an issue regarding my address not showing up in the system which multiple people could not fix https://t.co/qmJSKw54vS,FALSE
5066,"@117311 We will take a look on our end to make sure everything that can be done is being done. We'll reach out to you if we are able find it.
^JAY",TRUE
5067,@VerizonSupport is driving me through the wall with how the way my pending order is NOT going,FALSE
5068,@117312 Is this for Fios or Wireless (mobile) service? ^DDD,TRUE
5069,"@VerizonSupport when I check my voice mail it says that ""voicemail is not active"" - how do I activate it?",FALSE
5070,@117313 I'm sorry to hear of any frustration. Please send a DM with your PayPal email address and a screenshot of this charge. ^IN,TRUE
5071,@AskPayPal Help,FALSE
5072,@117314 Hi there! I've sent a reply to your message. :) ^JMR,TRUE
5073,"@AskPayPal 
Been having an issue for a couple hours now trying to signup and now access my new account. Help? https://t.co/4xiV4wgMw4",FALSE
5074,"@117315 I'm sorry to hear of any frustration. If you have any problems with your account, please send a DM. I'd be happy to help. ^IN",TRUE
5075,@AskPayPal Your customer service is the most horrible I've experience. Jeez!,FALSE
5076,"@117316 Hey there, we've responded to your DM, so please message us back whenever you get the chance! ^EL",TRUE
5077,@AskPayPal Replied :),FALSE
5078,@AskPayPal hi PayPal today you have taken what I owed out of my bank and also of my paypal balance you have charged me twice ?,FALSE
5079,"@117317 Hey there, we've responded to your DM, so please message back whenever you get the chance! ^EL",TRUE
5080,@AskPayPal hi talk me in the PRIVATE massege,FALSE
5081,@117318 I'm sorry to hear about this. Please send us a DM. We're happy to help! ^JMR,TRUE
5082,@AskPayPal why? https://t.co/gxP57SpXnV,FALSE
5083,@117319 Glad to assist! Please check your DM's for further instructions.,FALSE
5084,@AskPlayStation Any idea how I'd go about replacing the Audio cable that came with my PS Gold Headset?,FALSE
5085,"@117320 Hi! We appreciate your feedback, give us a comment using this link: https://t.co/F3J4l2NkyJ",FALSE
5086,@AskPlayStation let us change our psn,FALSE
5087,Enable auto-download on the PS4 and be prepared for future system updates and game patches: https://t.co/6rSbAVu4BI https://t.co/rrkqFmsjno,FALSE
5088,@117321 Glad to help! Please check the following article to receive further details about refunds: https://t.co/fAiqjlv1HD,FALSE
5089,@AskPlayStation I purchased a game accidentally and I don't know how I'd be able to go about getting a refund for it,FALSE
5090,@117322 Hola Miguel! Encuentra como cambiar tu contraseña en el siguiente enlace: https://t.co/dxzs75z8ns,FALSE
5091,@AskPlayStation hola lo que pasa esque no recuerdo la contraseña del correo ni tampoco el usuario y por lo tanto no puedo entrar al chat en vivo,FALSE
5092,@117322 Por favor siguenos en Twitter para brindarte asistencia por mensajes directos.,FALSE
5093,@116216 hola alguien de soporte podria ayudarme con un problema con mi contraseña,FALSE
5094,@117323 Hi there! Please check the information in this link: https://t.co/v8h3U18EG0,FALSE
5095,"@AskPlayStation hey, does the PlayStation slim supports 5Ghz?",FALSE
5096,"@117324 Sorry to hear that, Please make sure you are following us, so we can assist you better via a Direct Message.",FALSE
5097,@AskPlayStation Iam do it,FALSE
5098,@117324  Thank you. Please check your DMs for further instructions.,FALSE
5099,"@AskPlayStation 
Hi
Iam bught 50$ psn card and i lost 2
Letter  now ihave acard and ican imagine him",FALSE
5100,@117325 Glad to know the issue is fixed. Feel free to contact us at anytime!,FALSE
5101,@AskPlayStation That seems to have fixed the problem. Thank you so much.,FALSE
5102,@117325 Please try rebuilding the database. Follow the steps on the next article: https://t.co/OOaq76kzAA,FALSE
5103,@AskPlayStation I can still get to the apps via the library folder but prefer the convenience of the home screen folder,FALSE
5104,@117325 Hi there! Please let us know which console are you using.,FALSE
5105,@AskPlayStation my media folder (netflix&amp; whatnot) has been moving down my home screen list and is now nowhere to be found despite using the apps. How do I get it back?,FALSE
5106,"@117326 You're welcome, feel free to contact us at anytime!",FALSE
5107,@AskPlayStation thank you so much!,FALSE
5108,@117326 Hi There! Please check the following link for further information: https://t.co/mj1xAGC6hY,FALSE
5109,@AskPlayStation Are online IDs permanent?,FALSE
5110,"@117327 At the moment we don't have details to share, Check our PSBlog to receive details about promotions: https://t.co/BUAIx8OGQ0",FALSE
5111,@AskPlayStation when are you gonna announce the next months ps+ games?,FALSE
5112,@117328 It's about 40-45 gigs depending on any pre-order or deluxe content. ^JP,TRUE
5113,@ATVIAssist how big is ww2 on the PS4?,FALSE
5114,"@117329 Good afternoon, sadly I don't have information on that. Sincerest apologies. ^JP",TRUE
5115,@ATVIAssist any info on when we can buy the #CODWWII season pass on the Microsoft Store?,FALSE
5116,@117330 We would recommend contacting the console store for more information on this. ^RK,TRUE
5117,@117331 @ATVIAssist @115765 why am I getting this message when I've already paid for the game https://t.co/OXBWoPMBx6,FALSE
5118,@117332 moving forward. ^JP,TRUE
5119,@ATVIAssist Please fix these lobbies in #blops3 getting lobbies with 7 v 3 #brokengame https://t.co/s5jjffnSRI,FALSE
5120,"@117332 Good afternoon, thanks for reaching out. This can happen on rare occasions. We're hoping to have a resolution for this..^JP",FALSE
5121,"@117333 Hey there, sorry for the delay, could you send us a DM? I'd be happy to help. ^JP https://t.co/c9WoAfwenP",FALSE
5122,"@ATVIAssist @117333 the www-less domain of the main site is now outputting an invalid certificate error and giving me an ""Access Denied"" error",FALSE
5123,"@117335 are the leaderboards down for anyone else on the website? not sure what the issue is, but they've been down for a long time now",FALSE
5124,Your worst nightmare is here. Have a Spo-Uka Uka Halloween! 🎃 https://t.co/2oXJve1rXh,FALSE
5125,"@117336 Hi there, sorry for the frustrating experience. Do you get any error messages when trying to open your project? ^Wren",TRUE
5126,"@AdobeCare Its only this message 
I didn't delete any files 
But is I press ok illustrator seems to open a new file.
And the old one is gone... https://t.co/EmBwu323cT",FALSE
5127,"@117336 Hi there,
How are you opening the file? I mean the exact workflow. Can you share a sample file with us to check? ^OM https://t.co/iuwZCjz4Or",FALSE
5128,@AdobeCare i can't sent the project ?,FALSE
5129,"@117336 Hi, did you do a search on your computer for the file name? Did you check in the Creative Cloud folder on your computer? ^SV",TRUE
5130,@AdobeCare Yes but i cant upload iT on privay chat on Twitter,FALSE
5131,"@117336 Hi, does project open up in Indesign CC CC 2017? If it does. Please try copying the contents to a new file to open in CC 2018. ^SV",TRUE
5132,@AdobeCare so i cant open iT in 2017,FALSE
5133,"@117336 Let me loop in the expert. It is after hour for the expert, they will respond ASAP back in office again, please excuse the delay.^Raj",TRUE
5134,@AdobeCare Oki Np,FALSE
5135,@117336 We appreciate your patience. ^Raj,TRUE
5136,@117336 My email is: __email__  ^OM,TRUE
5137,@AdobeCare i send you the file to your email :D,TRUE
5138,"@117336 Hi,
I believe we are missing your exact workflow. Please DM steps you are trying (link attached). You also can share the file on my email. https://t.co/iuwZCjz4Or",FALSE
5139,@AdobeCare I already updated al my adobe programs,FALSE
5140,@AdobeCare i don't know how shareing works,FALSE
5141,@117336 Adding ^OM back for advice. ^NR https://t.co/iuwZCjz4Or,TRUE
5142,@117336 You can email me the file at __email__  ^OM,FALSE
5143,"@117336 Hi, we're looping in an expert who can help you out here. They will reply as soon as they're available. ^NR https://t.co/iuwZCjz4Or",TRUE
5144,"Thx @115778 i cant open My project anymore !
The New version of adobe has a lot of Buggs !!!",FALSE
5145,"@117337 Hi Ken, did the same book open successfully in a previous version of ADE? ^B",TRUE
5146,@AdobeCare Yes... but on a different computer... but the new computer is authorized with the same Adobe ID.,FALSE
5147,@117337 This question is best suited for our experts at https://t.co/lJe4ZDc3yH. You can search or post a new question- our community is there. ^Raj,TRUE
5148,"@AdobeCare ""The vendor account you entered is not associated with the item you are trying to open"" when I try to open books with new ADE",FALSE
5149,"@117338 Hi there, what's the file type of the image you're trying to place? Have you tried re-saving the image? ^Wren",TRUE
5150,@AdobeCare Jpg. I resaved it 3x out of PS.,FALSE
5151,"@117338 Let me check with a colleague and see what's causing this, it's very weird. I'll get back to you when I have updates.  ^Wren",TRUE
5152,@AdobeCare Can we get back to this? Still having issues.,FALSE
5153,"@117338 Hi there, we're looping the expert back into this conversation. Thanks! ^AJ",TRUE
5154,@117338 We're currently logging a bug for this with the InDesign team - it's definitely unexpected behavior. ^Wren,TRUE
5155,"@117338 After placing your image, you'll have to manually adjust the fitting as a workaround. Sorry for any frustration this has caused. ^Wren",TRUE
5156,@AdobeCare When I enlarge it... it pixelates. ☹️,FALSE
5157,@117338 What about when the Display Performance is set to high? Can you save the file with a 300dpi setting? ^Wren,TRUE
5158,@117338 I'm able to replicate this with certain images (like screenshots) while others will be fine and place as full-size. 1/2,FALSE
5159,"@117338 Let me loop in the expert. It is after hour for the expert, they will respond ASAP back in office again, please excuse the delay.^Raj",TRUE
5160,"@AdobeCare Sure. I’m out of the office now, too! Thanks.",FALSE
5161,@117338 We appreciate your patience. ^Raj,TRUE
5162,"Mmmk, Design Twitter. 

Can anyone explain why when I place my 1920x1080/72ppi image in my 1920x1080 @117339 doc, it isn’t the right size?",FALSE
5163,@117340 If you have a CC subscription you may install Photoshop CC from Creative Cloud desktop app.   ^Tanuj,TRUE
5164,@AdobeCare I am on the adobe customer care chat now waiting to chat to someone. I want 2 have my original photoshop back...i didnt ask for an upgrade,FALSE
5165,@117340 We're looping in an expert who can help you out here. They will reply as soon as they're available. ^Raj,TRUE
5166,@117340 Please let me know if you were able to get the issue resolved after chatting with our support team.   ^Tanuj,TRUE
5167,@AdobeCare Thank you. Issue has been resolved. It was my error.,FALSE
5168,@117340 Glad to hear this was resolved! Feel free to reach out to us in case of any issues in the future ^Raj,TRUE
5169,@AdobeCare I ran latest update on my MacBook pro and in that apps attached to my creative cloud account also updated. Loosing Photoshop subscription.,FALSE
5170,"@117340 Hi Amy, could you please elaborate the issue for subscription after the Photoshop update so that we may help.    ^Tanuj",TRUE
5171,@117341 please help! I have updated my softwere and lost my subscription to photoshop!,FALSE
5172,"@117342 Hi, John! We want to know your experience with us. Please rate our support by clicking this link:  https://t.co/WZSiH8UqZU.",FALSE
5173,@microsofthelps How do I report a bug with the Groove mobile and Web apps?,FALSE
5174,"@117343 If you need help with your Xbox controller, we'd be happy to help! Tweet us any time for official Xbox support ^EZ",TRUE
5175,"@XboxSupport think I just need a new controller? RB barely works, have to press REALLY hard even then it only works 25% of the time.",FALSE
5176,@XboxSupport did this a week ago and then worked fine again but has now broken again. Wolfenstein is really hard not being able to throw grenades 🤷🏼‍♀️,FALSE
5177,@117343 able to best go over any replacement options that may be available to you!  2 ^BZ,TRUE
5178,@117343 Oh no! We'd recommend reaching out to the live chat team: https://t.co/lUV7XYl61S as they'll be  1 ^BZ,TRUE
5179,do you know how hard it is to play Xbox with a broken RB 😭 #XboxOne #itsbroken https://t.co/8NHaU4x8J0,FALSE
5180,@116542 Hello! We suggest keeping up to date on news by checking https://t.co/DLBNovhFb4 regularly. ^CO,TRUE
5181,@XboxSupport @117344  will be Xbox Play Anywhere title?,FALSE
5182,@117345 Hi there! Could you DM https://t.co/nPX1yNXCi5 us your Gamertag so we can collect some more info? ^JS,TRUE
5183,@XboxSupport It’s literally the only annoying thing about Xbox. I want to play with friends and some of them I can’t join games,FALSE
5184,@XboxSupport can you guys please fix the crap where I can’t join certain friends? It’s been going on ever since I started playing.,FALSE
5185,"@117346 Hello, thanks for reaching out to us. Can you send us a DM with your gamertag and description of your issue? ^CO",TRUE
5186,Hey @117347 I have some problem with storefront on FM3. Servers will be back? @XboxSupport Help us and @117348 guys.,FALSE
5187,"@117349 If you need help with this pack, we'd be happy to help! Tweet us any time for official Xbox support ^EZ",TRUE
5188,@117350 @117014 @115786 Your game is broken bought the pack can’t use the cars,FALSE
5189,Exciting news! The Ferrari 70th Anniversary DLC pack will be launching on @117014 4 and @115786 One on October 31st 2017... https://t.co/0waYqViz1S,FALSE
5190,"@117351 Hello, thanks for reaching out to us. Can you DM us your gamertag and a description of the issue you're seeing? ^CO",TRUE
5191,"@XboxSupport What's up with the XB party menu? Since yesterday (I think) I can't scroll down it to get to the ""Leave Party"" option.",FALSE
5192,"@117352 Hi, are you still seeing this message in-game? Official Xbox support is just an @ away if you need help! ^EZ",TRUE
5193,"@XboxSupport Yes I'm still getting the problem, I don't know if it's because I game share my Xbox LIVE with my brother, but my brother can still play.",FALSE
5194,"@XboxSupport But I'm still able to play destiny 2, halo, etc.. with LIVE but it's only fortnite giving me this problem.",FALSE
5195,@117352 Thanks for that information. Can you send us your gamertag and do you or your brother own the game? ^CO,TRUE
5196,@XboxSupport My brother and I have the game and my gamertag is Toxicradiation5,FALSE
5197,@117352 Can you DM us so we can get more information from you ^CO,TRUE
5198,"@117353 I can't login because it says ""your account does not have the correct permission to access Xbox LIVE functionality""i have LIVE",FALSE
5199,@117354 https://t.co/lUV7XYl61S . If you want to continue in English Can you DM us your Gamertag and summary of your issue? 2 ^JS,TRUE
5200,@117354 Hi there! We're actually an English speaking support channel. To continue in your native language you can here 1 ^JS,TRUE
5201,"@XboxSupport cada vez funciona peor su pagina ,los juegos que adquiri no me deja comentarlos ni puntuarlos,el soporte en linea no funciona..",FALSE
5202,"@117355 If you need help uploading your captures, we'd be happy to help! Tweet us for official Xbox support ^EZ",TRUE
5203,@117356 @117353 How do you take your clips out of the record thing on Xbox and put it on twitter,FALSE
5204,@117353 #FNBooR - Check out this 3 piece I got for the win! 😊 🎮 https://t.co/OMRp35NtX0,FALSE
5205,"@117357 Hello, thanks for reaching out to us. Have you tried reinstalling from the store or disc? ^CO",TRUE
5206,"@XboxSupport I’ve tried LB, RB &amp; X but nothing?",FALSE
5207,"@117357 Well, you can check your purchase history to cross-reference what you hid. https://t.co/Le750cpfL0 ^CO",TRUE
5208,@XboxSupport @117357 @XboxSupport  I have an xbox game pass 14 day trial and I want to cancel it how can i?,FALSE
5209,@XboxSupport I can’t remember the hidden games?,FALSE
5210,@XboxSupport how do I unhide hidden games?,FALSE
5211,@117359 Hi I'm sorry you are having issues. If you can please follow us and DM us your details we will be happy to help ~ Vicky,TRUE
5212,"@ArgosHelpers Hi Vicky, Thanks for your response. I have DM'd you the full details",FALSE
5213,"Bought a printer from you as it is advertised as compatible with Mac. It isn't, I spent from 11am until 8pm trying to resolve this with your staff and got nowhere. 16 miles, 2 hour phone calls, 3 store visits and 1 day wasted. Can you help me please?! @ArgosHelpers",FALSE
5214,"@117360 Hi Angela! I'm glad to hear you experienced a high level of service! Thanks for your feedback, it is much appreciated. Regards ~ Dean",TRUE
5215,"@116245, I would like to leave positive feedback but it's too many characters so I have attached a picture of my feedback!! 😊😊 https://t.co/ejGO1oeXMU",FALSE
5216,@117361 @288 We appreciate your feedback. Our crewmembers are trained to intervene if they thought the child was in danger.,FALSE
5217,@JetBlue @288 there should b laws on #flights 4 #parents who hit their #toddlers in row 7 were horrible. Crew 2look away is wrong,FALSE
5218,@nationalrailenq At least then my dad can go home and she knows she can get home when she finally gets to a station,FALSE
5219,"@117362 Hi, I am responding to your DM now - Daniel",TRUE
5220,@116245 falsely advertising same day delivery would like a refund please,FALSE
5221,"@117363 Hi, we don't have news about trhis game at the moment. We have not had pre-order stock available for ROI. Laurence.",FALSE
5222,@116245 Are you selling Call of Duty WW2 on the PS4 in your Irish stores this Friday 4th Nov??,FALSE
5223,@117364 Things are getting majorly spooky behind this door...wait…actually…never mind. #TrickorTweet https://t.co/AsVeIXA8b6,FALSE
5224,@McDonalds #trick,FALSE
5225,"@117365 Hey Don, if you get contacted asking to conduct a transaction outside eBay, that clearly violates our policies of off site transaction. We recommend reporting these buyers so we can review accordingly from our end: https://t.co/IosxW9fMM8. Having said that, we (1/2)",FALSE
5226,Hey @AskeBay @115937 you should   monitor buyers like you do with sellers... got 7 messages asking for a better deal out of eBay! But hey you only flag sellers because the 10% fees right! LOL,FALSE
5227,@117366 Have we got THE trick up our sleeves just for you. #TrickorTweet https://t.co/0q8MAgu31U,FALSE
5228,@McDonalds Trick no Treat,FALSE
5229,@117367 #Halloween is the perfect time to turn up the beats and the scares. #TrickorTweet https://t.co/YurkiXn7Ag,FALSE
5230,@McDonalds Trick and treat,FALSE
5231,@McDonalds TrikntrEt !,FALSE
5232,@117367 There’s something spoooooky heading your way. Hope you can handle it! 👻 #TrickorTweet https://t.co/Z8wr1KOjDh,FALSE
5233,@117368 Help is here! How can we assist? ^DDG,TRUE
5234,@VerizonSupport They just know we all have so many problems.,FALSE
5235,Sorry to about the delay. Allow us to assist you from here. What issue are you calling in about?  ^JRA,TRUE
5236,"@117369 We're not judging, Teresa. You have to listen when the sweet tooth calls. 🍬😉 -Sabi",FALSE
5237,"Just your friendly neighborhood assassin having fun in Walmart.  Hey, we love candy, too!… https://t.co/jBOjm7anjN",FALSE
5238,"@117370 Hi there, great question? Which U.S. based card do you have? Pls do not share any personal info.",FALSE
5239,@AskAmex Personal Platinum card.,FALSE
5240,@117370 Thx.Pls contact us at the Customer Service number on the back of your Card so we can connect you with our Concierge.Thank you.,FALSE
5241,Hey can @AskAmex conceirge get tickets to the 2020 Olympic games?,FALSE
5242,"@117371  Please follow and DM with full name, email and location on booking to share your concerns with management. Thank you. -TG",TRUE
5243,@117372 someone in ur staff in Costa Mesa stole my cc # since I checked in this Sunday. Not cool!,FALSE
5244,@117373 Thanks for reaching out. We want to learn more. Please DM us which store you visited. Thanks! https://t.co/bEVlRVM6db,FALSE
5245,@116062 locks up eyelashes &amp; glue but not alcohol? 🤔,FALSE
5246,@117374 Please DM our team. Please confirm your address. ^WS https://t.co/wKJHDXWGRQ,FALSE
5247,"@UPSHelp where is my package?
Tracking #1Z9743W80207078561",FALSE
5248,@117375 Please DM us due to the limited characters so we can provide additional information. ^RF,TRUE
5249,@UPSHelp Will do. Cheers.,FALSE
5250,@UPSHelp Could you please shed light on 1Z5776W10491633299? It is due for delivery today but hasn't budged since last week. Please advise.,FALSE
5251,"@117376 Please DM us your tracking number, and complete address so we can look into this. ^AC https://t.co/wKJHDXWGRQ",TRUE
5252,@upshelp extremely poor customer service repeatedly. Unbelievable smh..,FALSE
5253,"@117377 Hi there, have you checked, if you're signed into the right account? Keep us posted!",FALSE
5254,@GooglePlayMusic I will try that,FALSE
5255,@GooglePlayMusic Yes it's my correct account.  For the first 30 minutes only 2 commercials.  After that 1 every song. Seems too many. Thanks,FALSE
5256,@GooglePlayMusic why am I getting a commercial after every song? Should it be after every few songs? :(,FALSE
5257,"@117378 @117379 Hi, Russ. How long have you had this issue? Also, have you tried to delete cache and cookies? Let us know.",FALSE
5258,"@OfficeSupport @117378 seems off campus users can log in fine. Visiting https://t.co/wxTcPQXGmr works but as soon as you log in, it gives the error.",FALSE
5259,"@117379 Understood, Russ. In that case, can you please follow us so we can gather further details via DM? Thanks.",FALSE
5260,@OfficeSupport @117378 Yes. This started around noon EST. I am on hold with an open ticket as well. Desktop client and phones work. Just cannot log into website.,FALSE
5261,@117379 Sorry to hear that. We're not aware of any ongoing related issues. Our friends @OfficeSupport may be able to help.  ^CT,TRUE
5262,"@117378 having issues where anyone that has logged off of O365 and try to log back in get ""something went wrong"" page. anyone else?",FALSE
5263,@117380 Oh no! We take food quality seriously - Can you DM us with your bakery-cafe location and order number so we can look into this?,FALSE
5264,@116253 I didn’t know hair came with the cinnamon rolls...? https://t.co/jJbJ7RtdAJ,FALSE
5265,@117381 We can do better than that! Mind DMing us with your most recent order number and more details? We'd love to help.,FALSE
5266,third time in a row @116253 messes up my order 🙃🤗,FALSE
5267,"@117382 Thanks for bringing this to our attention, Natalie - We're sharing this with our team now to address further!",FALSE
5268,@askpanera You guys are the best. Thanks!,FALSE
5269,"@askpanera Thanks! FYI, you can’t search for it on your site (photo) and it doesn’t state whether it has caffeine or not ☹️ https://t.co/xUsUyCUa4M",FALSE
5270,@117382 Hi there! Our Plum Ginger Hibiscus Tea is caffeine free - Check it out here: https://t.co/6N4KITprxh,FALSE
